s1_id,match_id,country,s1_name,match_name,s1_addr,match_addr
S1-575212832,S2-391296287,India,Sai Producer Private Limited,साई प्रोड्यूसर प्राइवेट लिमिटेड,"1-Ag-1-10/16, Flr-Grd, 1, Ganesh Murti Ngr. Captain Prakash Pethe Marg, Colaba, Back Bay Bus Depot, Mumbai, Mumbai City, Maharashtra","H.NO 738 1-AG-1-10/16, FLR-GRD, 1, GANESH MURTI NGR. CAPTAIN PRAKASH PETHE MARG, COLABA, BACK BAY BUS DEPOT, BOMBAY, MUMBAI CITY, Maharashtra"
S1-575212832,S3-90202042,India,Sai Producer Private Limited,Sai Pdouecr Private Limited,"1-Ag-1-10/16, Flr-Grd, 1, Ganesh Murti Ngr. Captain Prakash Pethe Marg, Colaba, Back Bay Bus Depot, Mumbai, Mumbai City, Maharashtra","1-Ag-1-10/16/4, Mumbai, Mumbai City, MH"
S1-432454578,S2-879366632,India,VWS Granites Limited,VWS GRANITES LIMITED,"Sr. No. 4 Alandi Road, Near Parande Bus Stop, Pune City, Pune, Maharashtra","SR. NO. 4 ALANDI ROAD, NEAR PARANDE BUS STOP, PUNE CITY, Maharashtra"
S1-432454578,S2-920111289,India,VWS Granites Limited,VWS Gránites Limited,"Sr. No. 4 Alandi Road, Near Parande Bus Stop, Pune City, Pune, Maharashtra","SR. NO. 4 ALANDI ROAD, NEAR PARANDE BUS STOP, PUNE CITY, Maharashtra"
S1-432454578,S3-889762752,India,VWS Granites Limited,VWS Granites,"Sr. No. 4 Alandi Road, Near Parande Bus Stop, Pune City, Pune, Maharashtra",
S1-374373873,S3-402781263,US,Martica's Bay Logistics,Martica's Bay Logistics (Inc),"IN, West Lafayette, 302 Point West Ii","302 Point West Ii, West Lafayette, Indiana"
S1-374373873,S3-771698089,US,Martica's Bay Logistics,>> Jaxdova,"IN, West Lafayette, 302 Point West Ii","302 Point West Ii, West Lafayette, Indiana"
S1-946866802,S2-613083960,US,Gulf James LLC,Gildvera,"1207 76 Street, Brooklyn, NY","##1207 76 ST, BROOKLYN, NY"
S1-946866802,S3-829632435,US,Gulf James LLC,Gulf James,"1207 76 Street, Brooklyn, NY","120 76 St, Brooklyn, New York"
S1-372785677,S2-572372835,US,Auryn Alchemy,Auryn Alchemy,"1134 Hemlock Acres Road, West Mahoning, PA","#1134 Hemlock Acres Rd, WEST MAHONING, PA"
S1-372785677,S2-876953964,US,Auryn Alchemy,Auryn Alchemy,"1134 Hemlock Acres Road, West Mahoning, PA","#1134 HEMLOCK ACRES ROAD, WEST MAHONING, PA"
S1-372785677,S2-680222924,US,Auryn Alchemy,Auryn Alchemy (LLC),"1134 Hemlock Acres Road, West Mahoning, PA","#1134 HEMLOCK ACRES RD, WEST MAHONING, PA"
S1-372785677,S3-16280215,US,Auryn Alchemy,Auryn Alchemy,"1134 Hemlock Acres Road, West Mahoning, PA","1134 1/2 Hemlock Acres Road, West Mahoning, Pennsylvania"
S1-366921483,S2-837651273,US,Select Semiconductor Union PLLC,Select Semiconductor PLLC Services,"182 Lincoln Street, Unit Apartment 4, Saco, ME",
S1-366921483,S2-177731812,US,Select Semiconductor Union PLLC,SELECT SEMICONDUCTOR  UNION PLLC,"182 Lincoln Street, Unit Apartment 4, Saco, ME","182 LINCOLN ST, SACO, ME"
S1-366921483,S2-28792662,US,Select Semiconductor Union PLLC,Union Select Semiconductor PLLC,"182 Lincoln Street, Unit Apartment 4, Saco, ME","182 LINCOLN SAINT, SACO, ME"
S1-366921483,S2-695405112,US,Select Semiconductor Union PLLC,Select Union PLLC Service,"182 Lincoln Street, Unit Apartment 4, Saco, ME","SACO, ME, 182 LINCOLN ST"
S1-366921483,S3-673386629,US,Select Semiconductor Union PLLC,Select Semiconductor,"182 Lincoln Street, Unit Apartment 4, Saco, ME","182 Lincoln Street, Saco, Maine"
S1-366921483,S3-454215634,US,Select Semiconductor Union PLLC,Select Semiconductor Union P.L.L.C.,"182 Lincoln Street, Unit Apartment 4, Saco, ME","Lincoln Saint, # Apartment 4, Saco, Maine"
S1-366921483,S3-944723161,US,Select Semiconductor Union PLLC,Select Semiconductor Union  PLLC,"182 Lincoln Street, Unit Apartment 4, Saco, ME","Maine, Unit Apartment 4, 182 Lincoln St, Saco"
S1-212316920,S2-661901231,US,Metro Nasdaq Inc,METRO NASDAQ INC,"163 Belltown Road, Stamford, CT",
S1-212316920,S2-242916019,US,Metro Nasdaq Inc,metro nasdaq inc,"163 Belltown Road, Stamford, CT","CT, STAMFORD, 163  BELLTOWN RD"
S1-212316920,S3-868285804,US,Metro Nasdaq Inc,Metro Nasdaq Incorporated,"163 Belltown Road, Stamford, CT","163-D Belltown Road, Stamford, Connecticut"
S1-212316920,S3-43016311,US,Metro Nasdaq Inc,... Metr0 Nasdaq,"163 Belltown Road, Stamford, CT","163-D Belltown Road, Stamford, Connecticut"
S1-212316920,S3-131254209,US,Metro Nasdaq Inc,Metro Nasdaq Inc.,"163 Belltown Road, Stamford, CT","Connecticut, 163-D Belltown Rd, Stamford"
S1-261082046,S3-648050238,India,Arya Marketing,Smt Arya Marketing Ltd,"5, Ashwaraj Bunglows-2, Opp. Dev Vihar-1, Thaltej, Ahmedabad, Gujarat",
S1-680439252,S2-153174604,US,Bay Interactive PLLC,Bay  Interactive,"11271 Lekoday Lane, Chisago City, MN","11271 LEKODAY LN, CHISAGO CITY, MN"
S1-680439252,S3-518345768,US,Bay Interactive PLLC,Bayinteractive.Com,"11271 Lekoday Lane, Chisago City, MN","11271 Lekoday Lane, PMB 6690, Chisago City, Minnesota"
S1-680439252,S3-947707900,US,Bay Interactive PLLC,Bay Interactive P.L.L.C.,"11271 Lekoday Lane, Chisago City, MN","11271 Lekoday Lane, PMB 6690, Chisago City, Minnesota"
S1-43044582,S2-933142582,India,TM Green Private Limited,TM GREEN PRIVATE LIMITED,"Tamil Nadu, Chennai, 2Nd Cross Chandran Nagar, Chromepet, Chennai, No.75","NO.75, 2ND CROSS CHANDRAN NAGAR, CHROMEPET, CHENNAI, Tamil Nadu"
S1-43044582,S2-85124305,India,TM Green Private Limited,TM-Green Private,"Tamil Nadu, Chennai, 2Nd Cross Chandran Nagar, Chromepet, Chennai, No.75","#75, 2ND CROSS CHANDRAN NAGAR, CHROMEPET, CHENNAI, Tamil Nadu"
S1-43044582,S2-400667124,India,TM Green Private Limited,Limited TM Green Partners,"Tamil Nadu, Chennai, 2Nd Cross Chandran Nagar, Chromepet, Chennai, No.75","H.NO 75, 2ND CROSS CHANDRAN NAGAR, CHROMEPET, CHENNAI, தமிழ்நாடு"
S1-43044582,S2-956915023,India,TM Green Private Limited,TM GREEN  LIMITED PRIVATE,"Tamil Nadu, Chennai, 2Nd Cross Chandran Nagar, Chromepet, Chennai, No.75","#75 , 2ND CROSS CHANDRAN NAGAR, CHROMEPET, CHENNAI, Tamil Nadu"
S1-43044582,S3-108366387,India,TM Green Private Limited,TM Private Limited Center,"Tamil Nadu, Chennai, 2Nd Cross Chandran Nagar, Chromepet, Chennai, No.75","75, Chennai, TN"
S1-192757112,S2-29099690,US,Castillo Academy,Castillo  Academy Co,"Unit 408, Louisville, 13630 Elanna Ave, KY","13630 ELANNA AVE, LOUISVILLE, KY"
S1-192757112,S2-97554123,US,Castillo Academy,Castillo Academy,"Unit 408, Louisville, 13630 Elanna Ave, KY","13630 ELANNA AVE, LOUISVILLE, KY"
S1-192757112,S2-344356876,US,Castillo Academy,Castillo Academy,"Unit 408, Louisville, 13630 Elanna Ave, KY","13630 ELANNA AVE, LOUISVILLE, KY"
S1-192757112,S3-850800659,US,Castillo Academy,Castillo Arcdmy,"Unit 408, Louisville, 13630 Elanna Ave, KY","13630 Elanna Ave, Unit 408, Louisville, Kentucky"
S1-192757112,S3-362275708,US,Castillo Academy,Umbrasol formerly known as Castillo Academy,"Unit 408, Louisville, 13630 Elanna Ave, KY","13630 Elanna Ave, Unit 408, Louisville, KY"
S1-522799506,S2-700249706,India,Black Arihant Estate Private Limited,ବ୍ଲାକ୍ ଅରିହନ୍ତ ଏଷ୍ଟେଟ୍ ପ୍ରାଇଭେଟ୍ ଲିମିଟେଡ୍,"Balasore, Orissa, At: Manikhamb Po: Motiganj","BALASORE, AT: MANIKHAMB PO: MOTIGANJ, Odisha, BALASORE"
S1-522799506,S3-956044844,India,Black Arihant Estate Private Limited,Black Arihant Estate Private Límited,"Balasore, Orissa, At: Manikhamb Po: Motiganj","At: Manikhamb Po: Motiganj, Balasore, Motiganj, OD"
S1-522799506,S3-425048411,India,Black Arihant Estate Private Limited,ବ୍ଲାକ୍ ଅରିହନ୍ତ ଏଷ୍ଟେଟ୍ ପ୍ରାଇଭେଟ୍ ଲିମିଟେଡ୍,"Balasore, Orissa, At: Manikhamb Po: Motiganj","OD, Balasore, At: Manikhamb Po: Mofiganj, Motiganj"
S1-562736157,S2-135659916,US,Choice Hospitality Consultants,Choice Consultants Hospitality,"6620 Fry Road, OH, Middleburg Heights","6620 Fry Road, CLEVELAND CDP, OH"
S1-123985580,S2-376776736,India,Geetika Farmers (India) Private Limited,Geetika Farmers (India)-Private,"Door No 621 Nilatechnopark Campus Karyavattam P O, Thiruvananthapuram, Trivandrum, Kerala","621- NILATECHNOPARK CAMPUS KARYAVATTAM P O, THIRUVANANTHAPURAM, Kerala"
S1-123985580,S2-751835408,India,Geetika Farmers (India) Private Limited,Geetika Farmers (India) Limited Center,"Door No 621 Nilatechnopark Campus Karyavattam P O, Thiruvananthapuram, Trivandrum, Kerala","DOOR NO 621- NILATECHNOPARK CAMPUS KARYAVATTAM P O, THIRUVANANTHAPURAM, കേരളം"
S1-123985580,S3-793727438,India,Geetika Farmers (India) Private Limited,Geetika Farmers (India),"Door No 621 Nilatechnopark Campus Karyavattam P O, Thiruvananthapuram, Trivandrum, Kerala","No 621 Nilatechnopark Campus Karyavattam P O, Trivandrum, Thiruvananthapuram, KL"
S1-123985580,S3-684229745,India,Geetika Farmers (India) Private Limited,Geetika Farmers (India)  Private,"Door No 621 Nilatechnopark Campus Karyavattam P O, Thiruvananthapuram, Trivandrum, Kerala",
S1-294514712,S2-523234440,India,Bright Investment Private Limited,Bright Investment,"Bhattao Tower, No.3/3, 30, West Cott Road, Royapettah, Chennai-14., Chennai, Tamil Nadu","HN 55. BHATTAO TOWER, NO.3/3, 30, WEST COTT ROAD, ROYAPETTAH, CHENNAI-14., Tamil Nadu"
S1-96886690,S2-386674236,India,Digital Bharat Media Private Limited,डिजिटल भारत मीडिया प्राइवेट लिमिटेड,"704, Om Sai Shraddha Co Op Hsg Society Ltd., Opp Gagangiri Park, Samta Nagar, Thane, Maharashtra","704/9, THANE, Maharashtra"
S1-600604729,S2-142974942,India,NX Pharmaceuticals Pvt. Ltd.,NX Pvt. Ltd. Services,"H.No.20 Tulsigardens Yapral, Secunderabad, Hyderabad, Telangana","#B3/20 TULSIGARDENS YAPRAL, SECUNDERABAD, తెలంగాణ"
S1-600604729,S2-456742792,India,NX Pharmaceuticals Pvt. Ltd.,NX Pvt. Ltd. Service,"H.No.20 Tulsigardens Yapral, Secunderabad, Hyderabad, Telangana","#B3/20 TULSIGARDENS YAPRAL, SECUNDERABAD, తెలంగాణ"
S1-600604729,S2-659111294,India,NX Pharmaceuticals Pvt. Ltd.,NX PVT. LTD. PARTNERS,"H.No.20 Tulsigardens Yapral, Secunderabad, Hyderabad, Telangana","H.NO.B3/20 TULSIGARDENS YAPRAL, SECUNDERABAD, Telangana"
S1-600604729,S2-666899392,India,NX Pharmaceuticals Pvt. Ltd.,NX Pharmaceuticals Pvt. (Limited),"H.No.20 Tulsigardens Yapral, Secunderabad, Hyderabad, Telangana","H.NO.B3/20 TULSIGARDENS YAPRAL, SECUNDERABAD, Telangana"
S1-600604729,S3-571032681,India,NX Pharmaceuticals Pvt. Ltd.,NX Pharmaceumticdals Pvt. Ltd.,"H.No.20 Tulsigardens Yapral, Secunderabad, Hyderabad, Telangana","No 20/7 Tulsigardens Yapral, Secunderabad, Medchal Malkajgiri, TG"
S1-343612376,S3-919573636,US,Cascade American Inc,Cascade Inc [Ámerican],"12709 3rd Avenue, Unit 2, Spokane Valley, WA","Spokane Valley, Washington, # 2, 12709 3rd Ave"
S1-153938300,S3-501648829,US,GW Best Optics,GW Best Optics Inc,"1606 Elliott Avenue, Portland, OR","160 Elliott Avenue, Porltand, Oregon"
S1-921642430,S2-875992988,US,Hornsby Trust,The Hornsby Trust,"NM, 804 Linam Street, Hobbs","HOBBS, 804 LINBM ST, NM"
S1-921642430,S2-893139347,US,Hornsby Trust,Hornsby Trust Inc.,"NM, 804 Linam Street, Hobbs","804 LINAM ST, HOBBS, NM"
S1-921642430,S2-814125378,US,Hornsby Trust,Homsby Trust,"NM, 804 Linam Street, Hobbs","HOBBS, 804 LIANM ST, NM"
S1-921642430,S3-962492340,US,Hornsby Trust,Hornsby Trust (ID: 94771),"NM, 804 Linam Street, Hobbs","804 Linam St, Hobbs, New Mexico"
S1-921642430,S3-4568126,US,Hornsby Trust,Hornsby Trust Corporation,"NM, 804 Linam Street, Hobbs","804 Linam St, Hobbs, New Mexico"
S1-921642430,S3-859469570,US,Hornsby Trust,Hornsby Trust,"NM, 804 Linam Street, Hobbs",
S1-523182155,S2-762265123,India,Bappa Group,Bappa Corporation,"No.14/2, Ground Floor, 40Th Cross 8Th Main, 5Th Block, Jayanagar, Bangalore, Karnataka","NO.14/2, GROUND FLOOR, 40TH CROSS 8TH MAIN, 5TH BLOCK, JAYANAGAR, BANGALORE, Karnataka"
S1-523182155,S2-737977439,India,Bappa Group,Bappa Group Services,"No.14/2, Ground Floor, 40Th Cross 8Th Main, 5Th Block, Jayanagar, Bangalore, Karnataka","14/2 , GROUND FLOOR, 40TH CROSS 8TH MAIN, 5TH BLOCK, JAYANAGAR, BANGALORE, ಕರ್ನಾಟಕ"
S1-523182155,S3-738526276,India,Bappa Group,Bappa,"No.14/2, Ground Floor, 40Th Cross 8Th Main, 5Th Block, Jayanagar, Bangalore, Karnataka","KA, Banglore, No.14/2, Bangalore"
S1-661098344,S2-515979427,India,Aditya Infra Limited,আদিত্য ইনফ্রা লিমিটেড,"3Rd Floor, Room No - 6, Jugal Asha Apartment, Charakdanga, Barasat, Kolkata, Kolkata, Howrah, West Bengal","H.NO 3RD FLOR, ROOM NO - 6, JUGAL ASHA APARTMENT, CHARAKDANGA, BARASAT, KOLKATA, HOWRAH, KOLKATA, পশ্চিমবঙ্গ"
S1-661098344,S3-182260348,India,Aditya Infra Limited,Mr Aditya-Infra,"3Rd Floor, Room No - 6, Jugal Asha Apartment, Charakdanga, Barasat, Kolkata, Kolkata, Howrah, West Bengal","3Rd Floor, Kolkata, Howrah, WB"
S1-661098344,S3-618252646,India,Aditya Infra Limited,আদিত্য ইনফ্রা লিমিটেড,"3Rd Floor, Room No - 6, Jugal Asha Apartment, Charakdanga, Barasat, Kolkata, Kolkata, Howrah, West Bengal","H.no 3Rd Floor, Kolkata, WB"
S1-404998558,S2-861488294,US,"Janessa Duckworth Soren, LLC","JANESSA DUCKWORTH SOREN,","411 Annaberg Lane, Monroe, NC","411 ANNABERG LAEN, MONROE, NC"
S1-404998558,S2-389422952,US,"Janessa Duckworth Soren, LLC","Janessa Duckworth Soren, (L.L.C.)","411 Annaberg Lane, Monroe, NC","MONROE, NC, 411 ANNABERG LN"
S1-404998558,S3-885764812,US,"Janessa Duckworth Soren, LLC","Janessa Dtuckhlwroh Soren, LLC","411 Annaberg Lane, Monroe, NC","North Carolina, Monroe, 411 1/2 Annaberg Lane"
S1-404998558,S3-512682692,US,"Janessa Duckworth Soren, LLC",janessaduckworthsoren.com,"411 Annaberg Lane, Monroe, NC","411 1/2 Annaberg Ln, Monroe, North Carolina"
S1-852030997,S2-841621186,US,Highland Project Clinic,HIGHLAND CLINIC PROJECT,"NY, 5487 Stone Road, Lockport",
S1-852030997,S2-907480604,US,Highland Project Clinic,HIGHLAND PROJECT CENTER,"NY, 5487 Stone Road, Lockport","5487 STONE ROAD, LOCKPORT, NY"
S1-852030997,S2-359549629,US,Highland Project Clinic,Highland  Project,"NY, 5487 Stone Road, Lockport",
S1-852030997,S2-227019177,US,Highland Project Clinic,HIGHLAND PROJECT CLINIC  CO,"NY, 5487 Stone Road, Lockport","5487 STONE ROAD, LOCKPORT, NY"
S1-852030997,S3-830838530,US,Highland Project Clinic,Highland Porotjt Clínic,"NY, 5487 Stone Road, Lockport","5487 Stone Rd, PO Box 3217, Lockport, New York"
S1-852030997,S3-499497315,US,Highland Project Clinic,Highland Project Clínic,"NY, 5487 Stone Road, Lockport","5487 Stone Road, PO Box 3217, Lockport, New York"
S1-115683921,S2-301482093,US,@ Fit 8 U,@ Fit 8 U Corporation,"113 Sharon Drive, Fl 0, Pasadena, MD","PASADENA, ##113 SHARON DR, MD"
S1-115683921,S2-65501746,US,@ Fit 8 U,@ Fit 8 U Corporation,"113 Sharon Drive, Fl 0, Pasadena, MD","##113 SHARON DR, PASADENA, MD"
S1-115683921,S3-961668196,US,@ Fit 8 U,@ Fit 8 U Co,"113 Sharon Drive, Fl 0, Pasadena, MD","113 Sharon Dr, Paadena, Maryland"
S1-115683921,S3-553245897,US,@ Fit 8 U,@ FIT 8 U,"113 Sharon Drive, Fl 0, Pasadena, MD",
S1-3892247,S2-169252352,US,Zenavue LLC,Zeneaoue LLC,"13 Pavilion Lane, Berkeley Springs, WV","PAVILION LANE, BERKELEY SPRINGS, WV"
S1-3892247,S3-343324038,US,Zenavue LLC,Zenavue Llc,"13 Pavilion Lane, Berkeley Springs, WV","13 Pavilion Lane, Berkeley Springs, West Virginia"
S1-987375275,S2-328532430,India,Hari Investment Private Limited,హరి ఇన్వెస్ట్‌మెంట్ ప్రైవేట్ లిమిటెడ్,"Hyderabad, Madhapur, Software Units Layout, Hitec City, Telangana, Plot # 4","MADHAPUR, RANGAREDDY, NO. 852 PLOT # 4, Telangana"
S1-987375275,S2-401313862,India,Hari Investment Private Limited,Hari Investment Private,"Hyderabad, Madhapur, Software Units Layout, Hitec City, Telangana, Plot # 4","H.NO 852 PLOT # 4, SOFTWARE UNITS LAYOUT, HITEC CITY, MADHAPUR, Telangana"
S1-987375275,S2-494775875,India,Hari Investment Private Limited,Hari Private-Limited Cénter,"Hyderabad, Madhapur, Software Units Layout, Hitec City, Telangana, Plot # 4","తెలంగాణ, NO 852 PLOT # 4, SOFTWARE UNITS LAYOUT, HITEC CITY, MADHAPUR"
S1-987375275,S3-275798620,India,Hari Investment Private Limited,హరి ఇన్వెస్ట్‌మెంట్ ప్రైవేట్ లిమిటెడ్,"Hyderabad, Madhapur, Software Units Layout, Hitec City, Telangana, Plot # 4","Plot # 4/4, Software Units Layout, Hitec City, Hyderabad, Seri Lingampally, TG"
S1-987375275,S3-459105416,India,Hari Investment Private Limited,హరి ఇన్వెస్ట్‌మెంట్ ప్రైవేట్ లిమిటెడ్,"Hyderabad, Madhapur, Software Units Layout, Hitec City, Telangana, Plot # 4","Plot # 4/4, Madhapur, Hyderabad, TG"
S1-987375275,S3-107882656,India,Hari Investment Private Limited,Hari,"Hyderabad, Madhapur, Software Units Layout, Hitec City, Telangana, Plot # 4","Plot # 4, Software Units Layout, Hitec City, Madhapur, Hyderabad, Telangana"
S1-659175866,S2-405356055,US,Roo Royal Centers LLC,ROO  ROYAL CENTERS (LLC),"543 Fm 833, Fairfield, TX","543 FM 833, FAIRFIEL CITY, TX"
S1-659175866,S2-677006055,US,Roo Royal Centers LLC,roocentersroyal.com,"543 Fm 833, Fairfield, TX","543 FM 833, FAIRFIEL CITY, TX"
S1-659175866,S3-235520529,US,Roo Royal Centers LLC,Roo  Royal Caeters LLC,"543 Fm 833, Fairfield, TX","543- Fm 833, Fairfield, Texas"
S1-659175866,S3-52430000,US,Roo Royal Centers LLC,Roo Royal Centers,"543 Fm 833, Fairfield, TX","543- Fm 833, Fairfield, Texas"
S1-659175866,S3-387776647,US,Roo Royal Centers LLC,Dovanyla f/k/a Roo Royal Centers LLC,"543 Fm 833, Fairfield, TX","TX, Fairfield, 543 Fm 833"
S1-30217767,S2-774649998,US,Bay Project LLC,Bay  Project LLC,"1988 Star Tannery Road, Frederick County, VA","FREDERICK COUNTY, 1988  STAR TANNERY RD, VA"
S1-30217767,S2-840565535,US,Bay Project LLC,Bay Project Llc,"1988 Star Tannery Road, Frederick County, VA","1988  STAR TANNERY ROAD, PMB 8694, STAR TANNERY, VA"
S1-30217767,S2-661475178,US,Bay Project LLC,Bay Próject (LLC),"1988 Star Tannery Road, Frederick County, VA","1988  Star Tannery Rd, FREDERICK COUNTY, VA"
S1-30217767,S2-374959935,US,Bay Project LLC,Bay  Project,"1988 Star Tannery Road, Frederick County, VA","1988  STAR TANNERY ROAD, FREDERICK COUNTY, VA"
S1-30217767,S3-610052988,US,Bay Project LLC,Bay Project Llc,"1988 Star Tannery Road, Frederick County, VA","1988 Star Tannery Rd, PMB 1498, Sar Tannery, Virginia"
S1-30217767,S3-846370131,US,Bay Project LLC,Bay Project L.L.C.,"1988 Star Tannery Road, Frederick County, VA","1988 Star Tannery Road, PMB 1498, Sar Tannery, Virginia"
S1-35757603,S2-551453076,US,Smith Jaws LLC,Smith Jaws-LLC Jaws-LLC,"125 Boerum Street, Brooklyn, NY","NY, 125 BOERUM ST, BROOKLYN"
S1-35757603,S2-836589646,US,Smith Jaws LLC,>> SJ,"125 Boerum Street, Brooklyn, NY","125 BOERUM STREET, BROOKLYN, NY"
S1-35757603,S3-435254251,US,Smith Jaws LLC,Smith Jaws  LLC,"125 Boerum Street, Brooklyn, NY","Brooklyn, New York, Boerum St"
S1-35757603,S3-690859996,US,Smith Jaws LLC,Smith Jaws Llc,"125 Boerum Street, Brooklyn, NY","125 Boerum Street, Brooklyn, New York"
S1-176194512,S2-126037988,India,Universal Properties Pvt Ltd,ಯುನಿವರ್ಸಲ್ ಪ್ರಾಪರ್ಟೀಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,"6410, Singapura Vinayakanagar, Vidyaranapura P, Bangalore, Bengaluru, Karnataka, C/O Parveen Taj","BANGALORE, BENGALURU, Karnataka, C/O PARVEEN TAJ, 6410, SINGAPURA VINAYAKANAGAR, VIDYARANAPURA P"
S1-176194512,S2-753330615,India,Universal Properties Pvt Ltd,ಯುನಿವರ್ಸಲ್ ಪ್ರಾಪರ್ಟೀಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,"6410, Singapura Vinayakanagar, Vidyaranapura P, Bangalore, Bengaluru, Karnataka, C/O Parveen Taj","C/O PARVEEN TAJ, BENGALURU, BANGALORE, Karnataka"
S1-176194512,S3-540862469,India,Universal Properties Pvt Ltd,ಯುನಿವರ್ಸಲ್ ಪ್ರಾಪರ್ಟೀಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,"6410, Singapura Vinayakanagar, Vidyaranapura P, Bangalore, Bengaluru, Karnataka, C/O Parveen Taj","null, Bangalore, C/o Parveen Taj, Bengaluru, KA"
S1-176194512,S3-735674792,India,Universal Properties Pvt Ltd,Universal Properties Pvt (Ltd),"6410, Singapura Vinayakanagar, Vidyaranapura P, Bangalore, Bengaluru, Karnataka, C/O Parveen Taj","C/o Parveen Taj, null, Bengaluru, Bangalore, KA"
S1-176194512,S3-475071565,India,Universal Properties Pvt Ltd,Universal Properties Pvt,"6410, Singapura Vinayakanagar, Vidyaranapura P, Bangalore, Bengaluru, Karnataka, C/O Parveen Taj","C/o Parveen Taj, null, Bengaluru, Bangalore, KA"
S1-245985596,S2-404428651,US,Riley Engineering PLLC,Riley  Engineering PLLC (ID: 47861),"Unit E-E15, Dove Valley, CO, 14200 Otero Avenue","14200 OTERO AVE, PO BOX 2181, DOVE VALLEY, CO"
